img_number,metadata_label,f_a_0,f_a_1,f_a_2,f_a_3,f_b_0,f_c_0,f_c_1,f_c_2,f_c_3,f_c_4
26350,1,0.016579232,21.56444863,1.716044297,757.958561,0.035105679,0.016579232,8.044565179,0.149303038,2.946124199,0.58273554
26352,1,0.018555356,20.39778195,1.623203913,677.2368455,0.090387475,0.018555356,7.806007494,-0.588201308,-11.47639441,0.616065543
26360,1,0.032035651,20.64162812,1.642608575,392.2620702,0.016219874,0.032035651,6.429949366,2.402822976,27.26010898,0.608787763
26369,1,0.019655052,32.68701232,2.601149792,639.3455764,0.047382863,0.019655052,8.459748937,2.523440127,45.16563265,0.384445372
26395,1,0.05677949,19.82382543,1.577529904,221.3188364,0.034694727,0.05677949,6.19463943,2.397738511,15.72781505,0.633902405
26420,1,0.019584387,27.42331272,2.182277888,641.6524986,0.03481128,0.019584387,10.02912239,-1.99880537,-34.75240204,0.458236783
26433,1,0.026379704,23.40900282,1.862829256,476.3651102,0.102682558,0.026379704,7.182158178,2.214446508,29.11737818,0.536817852
26438,1,0.016969848,21.83835314,1.737840925,740.5116645,0.028471426,0.016969848,8.2788454,-0.54663742,-10.98924821,0.57542666
26439,1,0.009779394,16.2309555,1.291618399,1284.984635,0.016289014,0.009779394,6.198939219,1.951004165,64.09414882,0.77422248
26442,1,0.025343871,20.30154827,1.61554588,495.8347063,0.06257009,0.025343871,8.383956088,-1.199496297,-15.95188523,0.618985825
26453,1,0.023310618,19.54691302,1.555493915,539.0835559,0.04963395,0.023310618,6.825318512,1.731025666,24.85517008,0.642882618
26458,1,0.016371347,21.88699607,1.741711807,767.5831996,0.025054198,0.016371347,8.877014441,-1.543483577,-31.69740572,0.574147799
26475,1,0.027763309,21.43020337,1.705361399,452.6251091,0.077364435,0.027763309,8.523473634,-1.097588954,-13.38535753,0.586385971
26500,1,0.018154016,37.04792588,2.948180267,692.208853,0.210758361,0.018154016,8.0151749,4.378429037,89.94952678,0.339192285
26506,1,0.022047979,16.66323699,1.326018268,569.9556761,0.01667592,0.022047979,6.337591803,1.859562655,27.05291227,0.754137424
26516,1,0.048775013,17.54751823,1.396387132,257.6395114,0.034707824,0.048775013,6.021106473,2.615480956,18.09469997,0.716133783
26531,1,0.038573127,44.59269172,3.548573657,325.7804464,0.243468932,0.038573127,12.65754576,-4.147289925,-44.50933572,0.281803366
26545,1,0.018935914,27.70643494,2.204808038,663.6263033,0.050066899,0.018935914,8.4970477,1.007628251,18.25531533,0.453554225
26558,1,0.027138034,18.83897628,1.499158099,463.053834,0.042826707,0.027138034,7.949453527,-0.761534744,-9.251841967,0.667041055
26571,1,0.025323592,57.18877405,4.55093804,496.2317549,0.748075542,0.025323592,7.735445726,6.408253601,132.2747065,0.219734919
26574,1,0.034460339,54.70643912,4.353400103,364.6618404,0.183144636,0.034460339,12.79878113,-1.73769269,-19.48612122,0.229705512
26586,1,0.027644407,33.437386,2.660862633,454.5719002,0.102329758,0.027644407,9.117164779,0.905989622,11.99179067,0.375817973
26593,1,0.023949796,23.85973726,1.898697563,524.696347,0.085522228,0.023949796,6.529552502,4.022936696,58.16593287,0.526676823
26596,1,0.021197126,17.34682508,1.380416479,592.833712,0.0244692,0.021197126,7.919679282,-1.315756847,-20.58776053,0.724419054
26622,1,0.027062554,29.02026436,2.309359261,464.3453271,0.236595471,0.027062554,7.291373547,3.528241098,47.95895293,0.433020542
26643,1,0.053154539,78.16906931,6.220496889,236.411993,0.51198436,0.053154539,9.583533219,7.302021027,66.35851943,0.160758862
26647,1,0.097361401,35.99268332,2.864206733,129.0693283,0.798904603,0.097361401,13.88478109,-8.379380299,-40.52390933,0.349136809
26652,1,0.018823084,31.5114882,2.507604555,667.6042403,0.119232916,0.018823084,10.0386154,-1.009745905,-18.65018077,0.398786961
26656,1,0.029947196,60.67937808,4.828711482,419.6176001,0.259826273,0.029947196,9.613008467,7.47018254,92.16963024,0.207094585
26664,1,0.026992434,23.23624002,1.849081229,465.5515906,0.057167259,0.026992434,7.454817895,0.748932173,10.54184999,0.540809124
26668,1,0.023782098,36.91848647,2.937879806,528.3962136,0.23962034,0.023782098,11.57600595,-3.303352469,-53.54822285,0.340381522
26687,1,0.124062643,17.24622002,1.372410583,101.2905276,0.055278797,0.124062643,5.500286407,3.882287321,10.45763007,0.728644921
26690,1,0.015990968,24.23782864,1.928785119,785.8417656,0.058615825,0.015990968,7.413229867,2.130007812,45.63488313,0.518461072
26694,1,0.024263529,23.40216353,1.862285003,517.9118982,0.064842021,0.024263529,6.314036348,4.04435374,59.64194922,0.536974737
26697,1,0.064379694,25.58965536,2.036360071,195.1915255,0.085572781,0.064379694,7.049156104,3.178134439,17.52225811,0.491072288
26716,1,0.045284377,56.05314525,4.460567571,277.4990277,0.78775075,0.045284377,10.29531277,-1.201569415,-15.88613377,0.224186717
26745,1,0.01622636,22.37821022,1.780801387,774.4417698,0.027007789,0.01622636,8.446606862,-0.470852993,-9.639079579,0.561544935
26746,1,0.033764816,36.61254655,2.913533881,372.1735268,0.338620342,0.033764816,7.161208015,5.893247233,68.35576827,0.343225801
26754,1,0.053652364,45.81541759,3.64587509,234.2183971,0.644217883,0.053652364,7.797553981,2.080104111,23.06192115,0.274282573
26760,1,0.035594449,21.49659199,1.710644437,353.0429856,0.050771243,0.035594449,7.359817379,0.670979403,6.856000664,0.584575016
26766,1,0.041891656,16.78396758,1.335625702,299.9731142,0.024651771,0.041891656,8.548683619,-2.534903281,-19.7552117,0.748712756
26770,1,0.013312258,19.85982207,1.580394425,943.9699167,0.017150201,0.013312258,7.353871031,0.916796138,22.48743211,0.632753434
26774,1,0.020709913,18.14806674,1.444177265,606.7804631,0.038111862,0.020709913,7.277097731,0.380112455,5.977717914,0.692435772
26798,1,0.092655215,16.67634082,1.327061037,135.6250766,0.055507273,0.092655215,6.551645631,0.742224046,2.795487256,0.753544843
26802,1,0.023143008,20.81122814,1.656104916,542.9877779,0.029965098,0.023143008,8.597547267,-1.340556873,-19.32110779,0.603826479
26811,1,0.022960422,35.29977522,2.809066858,547.3057301,0.082275318,0.022960422,11.48895197,-2.616432255,-39.46155349,0.355990103
26823,1,0.257967327,997.5749261,79.3844903,48.71303192,47.03649773,0.257967327,18.54076566,9.057552227,68.45125125,0.012596919
26829,1,0.079904535,19.66179039,1.564635565,157.2673024,0.075748395,0.079904535,5.955576355,2.250288645,11.33030757,0.639126466
26831,1,0.050419077,16.8107968,1.337760704,249.2384123,0.019035132,0.050419077,6.669241482,1.031210036,6.694958792,0.747517846
26845,1,0.078373547,64.34484524,5.120400091,160.3394407,3.04632791,0.078373547,6.037102557,8.3204111,78.80998665,0.195297239
26847,1,0.038782389,24.25694894,1.930306664,324.0225998,0.084809246,0.038782389,7.466671801,1.814089713,16.37380816,0.5180524
26853,1,0.031781404,27.73113182,2.206773353,395.4001142,0.118199292,0.031781404,8.644110861,0.283153439,3.201677923,0.453150297
26855,1,0.021231208,17.28162226,1.375227803,591.8820489,0.016100532,0.021231208,6.273051599,2.175089554,33.40772745,0.727152256
26865,1,0.054368518,83.34556472,6.632429305,231.1332192,0.842921966,0.054368518,13.826175,-2.839715994,-28.65827966,0.150774317
26868,1,0.044440915,31.4142696,2.499868145,282.7657926,0.193677908,0.044440915,10.48596051,-2.576459504,-21.95887011,0.400021098
26870,1,0.040724764,20.72220851,1.649020958,308.5682838,0.023461817,0.040724764,7.583532314,0.358949977,3.032379786,0.606420431
26877,1,0.014582789,24.98409521,1.988171126,861.7261286,0.112297398,0.014582789,7.388553824,1.54824687,40.17183964,0.502974813
26897,1,0.019636774,19.2356066,1.530720937,639.9407008,0.007629477,0.019636774,5.687491599,4.884892691,79.57874283,0.653286942
26909,1,0.017453427,17.32675355,1.378819238,719.9944521,0.022071123,0.017453427,6.433608775,1.863138878,34.65127213,0.72525823
26916,1,0.028936614,27.68247091,2.202901041,434.2723178,0.061287974,0.028936614,8.734955592,0.209896637,2.569974086,0.453946855
26930,1,0.018965295,20.44992258,1.627353132,662.5982301,0.019274732,0.018965295,8.431074681,-1.239995385,-22.05337845,0.614494777
26950,1,0.029809045,41.44244422,3.297884926,421.562332,0.231642401,0.029809045,9.597653288,-0.085881677,-1.307890361,0.303224649
26952,1,0.060475287,53.05770516,4.222198023,207.793483,0.999253313,0.060475287,11.35100766,-3.278428155,-31.38986471,0.236843463
26954,1,0.059608544,16.17406869,1.287091491,210.8149225,0.009896973,0.059608544,7.329812129,-0.820578309,-4.666680685,0.776945545
26957,1,0.069048043,17.41854445,1.386123725,181.9945946,0.044153497,0.069048043,6.904034806,0.152937829,0.791870203,0.72143632
26963,1,0.050395856,27.30984847,2.173248689,249.353255,0.231954258,0.050395856,6.185335033,4.208897984,35.47620783,0.46014062
26968,1,0.081964206,25.85808639,2.057721134,153.3153464,0.059999667,0.081964206,7.334720856,2.744471156,11.71174232,0.4859745
26989,1,0.013827722,18.98789231,1.51100846,908.780979,0.01748238,0.013827722,6.348411526,2.878872978,67.48537181,0.661809663
26993,1,0.018749988,18.58251478,1.478749541,670.2068706,0.020949765,0.018749988,6.407894029,2.291165878,40.73543786,0.67624704
26996,1,0.044564351,17.12908972,1.36308965,281.9825761,0.021884115,0.044564351,7.656703748,-0.768624019,-5.601710192,0.733627462
27004,1,0.023517383,22.83559587,1.817198981,534.3439198,0.077180269,0.023517383,7.177310219,2.027908165,29.80408729,0.550297469
27030,1,0.050488372,20.77496666,1.653219318,248.8963344,0.041193809,0.050488372,7.293988153,0.602003206,4.301065516,0.604880423
27033,1,0.028040392,30.1878046,2.402269162,448.1524543,0.047347591,0.028040392,9.326763235,-1.662270063,-25.03425288,0.416273087
27043,1,0.026476868,18.57364495,1.478043703,474.6169632,0.052777188,0.026476868,6.890097758,0.987776693,12.76600079,0.676569981
27046,1,0.048552303,20.57474232,1.637285972,258.8213096,0.065810273,0.048552303,7.473652588,0.6508851,4.542525118,0.610766853
27057,1,0.044466295,33.52528594,2.667857488,282.6044,0.097610601,0.044466295,7.081253403,6.421190515,50.63310764,0.374832616
27060,1,0.019813668,26.67394603,2.122645181,634.2273721,0.021516401,0.019813668,6.820788858,4.972903887,83.22389472,0.471110296
27063,1,0.026121315,22.03562473,1.7535393,481.0772554,0.045165793,0.026121315,8.322400367,-0.326221991,-4.135352018,0.570275214
27076,1,0.046016135,18.96631022,1.509291012,273.0861824,0.023555173,0.046016135,5.713293104,4.433058694,31.51953285,0.662562748
27089,1,0.017179539,20.66369019,1.644364218,731.4731146,0.035933574,0.017179539,7.637770614,0.0178234,0.366641338,0.608137777
27090,1,0.03455465,22.81063109,1.815212347,363.6665598,0.08325853,0.03455465,7.323048596,1.711105197,17.07371862,0.550899735
27100,1,0.034333755,29.98177068,2.385873503,366.0062979,0.13306982,0.034333755,8.929254586,0.800357238,8.044686607,0.419133705
27101,1,0.017365923,24.76068717,1.970392879,723.6223927,0.072310492,0.017365923,9.587156762,-1.980339118,-38.7178791,0.507513
27102,1,0.013499584,22.7254481,1.8084337,930.8709451,0.048515963,0.013499584,7.214140808,2.136277435,53.31311614,0.552964701
27105,1,0.031561647,23.30563489,1.854603498,398.1531914,0.051823919,0.031561647,8.055802747,0.591696381,6.27192474,0.539198811
27117,1,0.043298363,17.18487953,1.367529262,290.2273854,0.014042595,0.043298363,7.727338274,-0.854589262,-6.386634172,0.731245779
27125,1,0.050522936,19.66752883,1.565092216,248.7260585,0.019607674,0.050522936,6.616591353,2.479057975,16.03540308,0.638939987
27126,1,0.03181114,26.46599841,2.106097235,395.0305026,0.118619023,0.03181114,7.206785586,2.872624669,32.9011601,0.474811886
27130,1,0.033344385,36.24958026,2.884649941,376.8661708,0.362010616,0.033344385,7.074705408,5.244770014,65.41933815,0.346662514
27135,1,0.035573914,30.239202,2.406359237,353.2467854,0.134669798,0.035573914,8.200805656,0.714594847,8.308089823,0.41556555
27144,1,0.022655793,19.67010569,1.565297276,554.6647935,0.020499565,0.022655793,7.732878274,-0.055470468,-0.811210334,0.638856283
27146,1,0.053435429,23.63940177,1.881163822,235.1692664,0.186267971,0.053435429,5.539660132,6.146605041,42.00332131,0.531585813
27149,1,0.030073046,39.87853985,3.17343337,417.8615887,0.214927821,0.030073046,10.96746405,-1.640462149,-21.26570399,0.315116117
27155,1,0.032662794,25.73795128,2.048161086,384.7304299,0.141346807,0.032662794,6.321816403,4.939825955,54.67498667,0.488242847
27163,1,0.019757731,23.31687263,1.855497768,636.0229531,0.058559318,0.019757731,7.766008452,1.120246565,19.15711979,0.53893894
27171,1,0.014351993,17.77563751,1.414540288,875.5836369,0.010882579,0.014351993,7.056451182,0.735021173,16.55796392,0.706943456
27174,1,0.046846406,17.16495217,1.365943493,268.2462072,0.031286449,0.046846406,6.620645786,0.99446726,7.227366952,0.732094706
27175,1,0.167538874,487.3247076,38.78006806,75.00570041,4.139716885,0.167538874,15.66453129,12.86948443,83.74978213,0.025786443
27179,1,0.036060418,94.72882174,7.538280117,348.4809991,1.088996124,0.036060418,10.49095388,2.664086801,50.70987878,0.132656254
27190,1,0.020421981,32.96441676,2.623224937,615.3355485,0.151936243,0.020421981,8.73434721,1.539196954,27.68796188,0.381210161
27204,1,0.051223076,70.93715277,5.644999256,245.3263551,1.234762515,0.051223076,10.75066436,-1.434644077,-19.8374816,0.177147942
27229,1,0.019755905,25.42171975,2.02299618,636.0817606,0.097673059,0.019755905,7.594904492,2.010670072,35.46526052,0.494316307
27234,1,0.035744609,27.16405376,2.161646715,351.5598823,0.160871622,0.035744609,6.500107252,4.981778122,50.72647443,0.462610284
27238,1,0.017880525,23.82982237,1.896317012,702.7964989,0.046262709,0.017880525,7.787766497,1.303919794,24.54336156,0.527337989
27253,1,0.03293887,62.68789057,4.988543828,381.5058197,0.209695183,0.03293887,13.02580427,-1.058900102,-12.9283645,0.200459299
27260,1,0.042497062,23.64325256,1.881470258,295.6997507,0.073579651,0.042497062,11.70191186,-5.681543435,-44.86779789,0.531499234
27263,1,0.037778861,42.34128528,3.369412424,332.6296827,0.700213535,0.037778861,14.39691088,-7.874499386,-93.98544819,0.296787651
27277,1,0.016500279,20.62295483,1.641122601,761.5853313,0.021434185,0.016500279,8.423941484,-1.030942933,-20.68989377,0.609338997
27281,1,0.071555847,29.92523863,2.381374825,175.6162642,0.450842992,0.071555847,6.029012956,5.787487756,33.97406202,0.419925494
27282,1,0.021384964,21.12094326,1.680751261,587.6264451,0.032155534,0.021384964,6.921374554,2.273579928,35.28361454,0.594972036
27291,1,0.060450805,32.15418434,2.55874869,207.8776383,0.356869857,0.060450805,6.466140009,5.535064227,37.9391976,0.390816028
27297,1,0.042196118,19.73608934,1.570548088,297.8086903,0.028296906,0.042196118,6.384689421,2.89393266,22.84829324,0.636720396
27300,1,0.030865596,66.12301039,5.261901978,407.1319561,0.213687395,0.030865596,10.52225391,4.556087119,61.51876747,0.190045349
27302,1,0.016195661,22.23774491,1.769623513,775.9097301,0.044171409,0.016195661,8.624411913,-0.862378214,-17.68824888,0.565091949
27306,1,0.013276662,20.79797985,1.65505065,946.5007618,0.018729115,0.013276662,8.480302157,-1.075052016,-26.81702984,0.604211116
27327,1,0.022507311,18.66313199,1.485164855,558.3239429,0.013230447,0.022507311,7.242012302,0.413979108,6.191254322,0.673325925
27350,1,0.030941775,19.78740811,1.574631906,406.1295921,0.025885081,0.030941775,8.701629097,-1.947555531,-21.19176733,0.635069057
27352,1,0.035954463,28.26345815,2.249134537,349.5079495,0.079413819,0.035954463,9.201082884,-0.442116103,-4.312379812,0.444615466
27359,1,0.022639402,22.8465838,1.818073372,555.0663566,0.100596458,0.022639402,6.870088707,2.318601048,37.06520494,0.550032807
27365,1,0.071315172,20.63839462,1.642351261,176.2089362,0.031914078,0.071315172,9.04846821,-2.386843415,-11.45942095,0.608883145
27371,1,0.036329415,19.41200698,1.544758433,345.9007114,0.032303662,0.036329415,7.083401061,0.865377143,8.212497283,0.647350407
27387,1,0.019672789,16.20950048,1.289911063,638.7691586,0.010026807,0.019672789,6.706118882,0.709243759,11.75156174,0.775247246
27402,1,0.030313344,16.78414615,1.335639913,414.5491417,0.007054057,0.030313344,6.551921592,1.293148681,13.92991096,0.74870479
27407,1,0.023572221,29.98396315,2.386047974,533.1008379,0.138948574,0.023572221,10.23525686,-2.12565654,-32.57492563,0.419103057
27420,1,0.021066258,20.69335482,1.646724855,596.5165022,0.019421277,0.021066258,7.630431597,0.278541191,4.533814487,0.607265991
27425,1,0.061705317,18.74645363,1.49179538,203.651341,0.042631863,0.061705317,7.393886133,-0.754686301,-4.670619626,0.670333219
27436,1,0.020767536,22.8497735,1.818327201,605.0968488,0.08179358,0.020767536,7.309570314,1.304969169,22.80201694,0.549956025
27473,1,0.041108788,29.82561778,2.37344725,305.6857484,0.156459389,0.041108788,7.29442761,3.875202717,34.50795182,0.421328091
27478,1,0.055563775,24.17227457,1.923568492,226.1612099,0.107117427,0.055563775,7.403888529,1.821051038,11.59910527,0.519867114
27480,1,0.016913807,21.54316033,1.714350228,742.9652568,0.010606734,0.016913807,6.585134151,3.237974321,63.7570022,0.583311381
27487,1,0.033309387,23.36750079,1.85952663,377.262141,0.105773558,0.033309387,7.168423472,1.490400118,16.84480387,0.537771272
27502,1,0.040108078,18.19392121,1.447826247,313.312709,0.059781588,0.040108078,7.445951302,-0.048273657,-0.397547533,0.690690614
27507,1,0.032365801,17.63594506,1.403423916,388.2607642,0.014910076,0.032365801,6.608559846,1.572734662,15.85035461,0.71254308
27517,1,0.042520185,24.65523389,1.962001174,295.5389465,0.146791172,0.042520185,9.524332815,-2.939057518,-27.17149729,0.509683691
27525,1,0.087948745,31.43109808,2.501207313,142.8828878,0.536417183,0.087948745,11.92859307,-6.579760062,-36.85460008,0.399806923
27526,1,0.0347089,83.98078092,6.682978204,362.0503807,0.425176249,0.0347089,12.26317841,1.564952019,22.32922069,0.149633886
27531,1,0.017573258,23.00411043,1.830608944,715.0848661,0.038376069,0.017573258,7.246031869,1.945076609,38.23153594,0.546266314
27544,1,0.051559564,18.44921718,1.468142056,243.7253078,0.022513662,0.051559564,7.665707611,-0.289188759,-1.829980274,0.681132998
27545,1,0.080859736,41.48876264,3.301570828,155.4094942,0.70636375,0.080859736,8.13152294,0.539634331,3.926890414,0.302886127
27546,1,0.026891409,32.09474881,2.55401896,467.3005671,0.228427076,0.026891409,7.55608665,3.610691802,51.07237045,0.391539772
27552,1,0.020693745,21.01179954,1.67206588,607.254553,0.035910585,0.020693745,9.014480628,-1.955033753,-31.19371071,0.59806256
